restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
d7Asc4q2ImoPlA_BhfroTQ,Kesté Pizza & Vino,271 Bleecker St,40.73154,-74.00293,4.0,$$,Pizza,1403
D2qV8sDdHEFlHbVz7VSHRQ,Black Tap - Soho,529 Broome St,40.723807,-74.004351,3.5,$$,American (Traditional),1181
gjZpcE-X4zQOEqWQPelLgg,Max,134 W Broadway,40.71688,-74.00835,3.5,$$,Italian,445
lBO2fKhSnvqKDj_C8Uh9aQ,GRK Fresh Greek - Financial District,111 Fulton St,40.709995,-74.006883484631,3.5,$$,Greek,480
F-QQCnbsw48dfx4qVf-WoQ,Monk Mcginn's,57 Murray St,40.71432,-74.00972,4.5,$$,American (New),83
rJ4N10Nbh-GM49qOSGFoAw,Old Xi'an,164 Pearl St,40.70591,-74.00747,4.5,$$,Chinese,198
9HkUue6kUfTIQUlLynWLMQ,Bosie,506 Laguardia Pl,40.7277403,-73.9995539,4.0,$$,Coffee & Tea,938
6qzNc9Z9DHYYleKqrW_K3g,Takashi,456 Hudson St,40.7313524,-74.0065048,4.0,$$$,Japanese,978
qEe7nIhPfEL6L0-VYhWRrA,Raku,48 Macdougal St,40.72728,-74.00252,4.5,$$,Japanese,382
B1XdGwZZ5ee2fBdngj7NUw,Underground Pizza,3 Hanover Sq,40.70499,-74.00961,4.0,$,Pizza,289
15k7iqFbhf4h8L01yggLqg,Song E Napule,146 W Houston St,40.72813,-74.00188,4.5,$$,Pizza,469
B2S5HWRfxe9G-BhKJix9Yg,Pegu Club,77 W Houston St,40.726579,-73.999861,4.0,$$$,Lounges,992
cn3JXMq29UfRkFCUD0Bhbw,Fried Dumpling,106 Mosco St,40.7145984,-73.9993465,3.5,$,Chinese,518
ADHX7nBixDPVlq3OXhny0g,Faicco's Italian Specialties,260 Bleecker St,40.73113,-74.00306,4.5,$$,Meat Shops,517
fa5a7jksUak7yleWLWMigg,Joe’s Steam Rice Roll,261 Canal St,40.7190194496717,-74.0008207038045,4.0,$,Hong Kong Style Cafe,272
SXWnyFNLCehVlJPRxk7gAg,Anejo Tribeca,301 Church St,40.7193829,-74.004417,4.0,$$,Mexican,382
92vOHinyRpz2GI_clH8-uQ,Sticky's Finger Joint,21 Maiden Ln,40.7093087362013,-74.0090160288361,4.0,$$,Chicken Shop,162
kgXNbPJcumyJ8LS83Hez8g,Sophie's Cuban Cuisine,73 New St,40.7056891,-74.0124735,3.5,$$,Cuban,419
0WDHtP31HeVY0LP8INiFzQ,Rice Noodle Cart,153 Centre St,40.717931,-74.000283,4.5,$,Cantonese,150
Mr_ROnIINTdHLWrCcb2z4g,The Palm Tribeca,206 West St,40.716536312364,-74.012791062411,3.5,$$$,Steakhouses,291
PgTgzq8oKcP2r00YUWL03A,Sole di Capri,165 Church St,40.71511,-74.00758,4.0,$$,Italian,248
84zvcPTAVCsSVtzCUtSDtA,Cha Chan Tang 茶餐廳,45 Mott St,40.7153,-73.99896,3.0,$,Chinese,1030
WHQpLvxkCK_BMtF8pIShnQ,Carroll Place,157 Bleecker St,40.7287,-73.99971,4.0,$$,Italian,1077
sySAZxvH4LvSGJRLmCP19A,Aux Epices,121 Baxter St,40.7181073647053,-73.9991025383579,4.0,$$,French,318
D9nQb14gqhCAOaUUvJz3-Q,Reserve Cut,40 Broad St,40.7059085,-74.011808,4.0,$$$$,Steakhouses,270
b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,225-227 Front St,40.7074747,-74.0020404,4.0,$$,Italian,285
s_YuHngBngWwzpcKNIM71A,Pi Bakerie,512 Broome St,40.72361,-74.00329,4.5,$$,Bakeries,267
4h4Tuuc56YPO6lWfZ1bdSQ,Joe's Pizza,124 Fulton St,40.7101297729083,-74.0077206864953,4.0,$,Pizza,191
Fuk7jDI2XAcvHxqau5rKWA,Acqua Restaurant NYC,"21 Peck Slip, Water St",40.7082567,-74.001797,4.0,$$,Seafood,369
ZlwjT-jygnYqM5qDE0CuLQ,Gigino Trattoria,323 Greenwich St,40.71726,-74.01055,3.5,$$,Italian,256
